Store_ID,Vendor_ID,Product_SKU,Revenue,Units_Sold,Transaction_ID,Day,Month,Year,Quarter,StoreName,VendorName,Category,Product_Brand,Discount_Applied,Customer_Segment,Sales_Channel
ST0027,VND0013,INT-I712K,40499,1,TXN001489,6,5,2023,2,MobileWorld Surat,TCL India,Processors,Intel,0.1,Adventure,In-Store
ST0031,VND0025,JAB-75T,10659,1,TXN001490,6,8,2022,3,DigitalStore Chennai,Microsoft India,Audio,Jabra,0.18,Business,In-Store
ST0035,VND0027,FUJ-XT5,331197,3,TXN001491,13,1,2023,1,GadgetGalaxy Jaipur,LG Electronics,Camera,Fujifilm,0.08,Fitness,In-Store
ST0046,VND0046,SAM-QN85,479998,2,TXN001492,2,5,2023,2,GadgetCrave Delhi,Philips India,Television,Samsung,0.2,Student,Online
ST0026,VND0015,ZEB-ZEB55,3279,1,TXN001493,28,2,2023,1,ElectroMax Pune,Xiaomi India,Audio,Zebronics,0.18,Professional,In-Store
ST0024,VND0010,REA-11PRO,23399,1,TXN001494,22,9,2024,3,AudioZone Mumbai,Dell India,Smartphones,Realme,0.22,Fitness,In-Store
ST0046,VND0025,SAM-QN85,551998,2,TXN001495,12,7,2024,3,GadgetCrave Delhi,Microsoft India,Television,Samsung,0.08,Student,In-Store
ST0003,VND0036,ZEB-ZEB55,18395,5,TXN001496,26,12,2023,4,GadgetHub Bangalore,AMD India,Audio,Zebronics,0.08,Business,In-Store
ST0021,VND0016,HUA-P60,54599,1,TXN001497,26,8,2023,3,PCWorld Ahmedabad,Fujifilm India,Smartphones,Huawei,0.22,Student,Online
ST0047,VND0019,THI-X1C9,151999,1,TXN001498,27,7,2023,3,TechFusion Bangalore,Vivo India,Laptops,ThinkPad,0.05,Gaming,Online
ST0022,VND0034,COR-K95,59996,5,TXN001499,28,5,2022,2,DataStore Bangalore,Logitech India,Accessories,Corsair,0.2,Mass Market,Online
ST0035,VND0003,APL-IPD11,55999,1,TXN001500,9,1,2022,1,GadgetGalaxy Jaipur,Sony India,Tablets,Apple,0.3,Adventure,In-Store
ST0039,VND0025,JAB-75T,19499,2,TXN001501,5,12,2024,4,ElectronicHub Nagpur,Microsoft India,Audio,Jabra,0.25,Gaming,Online
ST0004,VND0033,ALI-M15,185247,3,TXN001502,12,4,2023,2,CompuZone Chennai,Tamron India,Gaming Laptops,Alienware,0.05,Gaming,In-Store
ST0046,VND0004,SEA-2TB,5099,1,TXN001503,28,3,2024,1,GadgetCrave Delhi,LG Electronics,Storage,Seagate,0.15,Student,Online
ST0042,VND0035,RAZ-BLA17,491998,3,TXN001504,9,5,2022,2,ElectroCenter Vadodara,Intel India,Gaming Laptops,Razer,0.18,Adventure,Online
ST0030,VND0010,MIC-SF8,341996,4,TXN001505,13,8,2022,3,TechCenter Mumbai,Dell India,Tablets,Microsoft,0.05,Business,Online
ST0048,VND0040,LG-GRAM17,209998,3,TXN001506,2,8,2022,3,ElectroFlow Chennai,Nvidia India,Laptops,LG,0.3,Student,In-Store
ST0004,VND0038,APL-IPH14,280797,4,TXN001507,17,4,2023,2,CompuZone Chennai,Western Digital,Smartphones,Apple,0.22,Adventure,In-Store
ST0011,VND0006,SAM-QN85,551998,2,TXN001508,10,12,2024,4,PhonePlanet Indore,Canon India,Television,Samsung,0.08,Fitness,Online
ST0006,VND0040,SAM-TAB8,26249,1,TXN001509,9,1,2023,1,GameZone Hyderabad,Nvidia India,Tablets,Samsung,0.25,Student,In-Store
ST0035,VND0006,APL-MBA13,292498,3,TXN001510,8,2,2022,1,GadgetGalaxy Jaipur,Canon India,Laptops,Apple,0.25,Business,In-Store
ST0043,VND0006,KIN-K380,7647,3,TXN001511,4,6,2023,2,DigitalHub Coimbatore,Canon India,Accessories,Kinesis,0.15,Fitness,Online
ST0007,VND0035,GAR-WTC6,94996,4,TXN001512,8,1,2024,1,OfficeMax Pune,Intel India,Wearables,Garmin,0.05,Adventure,In-Store
ST0023,VND0044,INT-I712K,35099,1,TXN001513,5,7,2024,3,GraphicsHub Chennai,Zebronics India,Processors,Intel,0.22,Professional,In-Store
ST0030,VND0008,HAR-KAR3,140796,4,TXN001514,18,10,2024,4,TechCenter Mumbai,Asus India,Audio,Harman Kardon,0.12,Gaming,Online
ST0032,VND0015,HUA-P60,109198,2,TXN001515,1,3,2024,1,CyberMart Hyderabad,Xiaomi India,Smartphones,Huawei,0.22,Mass Market,Online
ST0034,VND0034,KIN-K380,2099,1,TXN001516,24,9,2024,3,TechSavvy Pune,Logitech India,Accessories,Kinesis,0.3,Student,Online
ST0045,VND0042,JBL-FLP6,22399,2,TXN001517,4,2,2023,1,ElectroVibe Mumbai,Jabra India,Audio,JBL,0.3,Adventure,Online
ST0043,VND0032,AMD-R7700,93598,3,TXN001518,2,2,2024,1,DigitalHub Coimbatore,Garmin India,Processors,AMD,0.22,Mass Market,Online
ST0032,VND0047,BOH-QC45,28499,1,TXN001519,21,12,2022,4,CyberMart Hyderabad,Nothing India,Audio,Bose,0.05,Business,In-Store
ST0039,VND0016,HP-PAV15,50599,1,TXN001520,15,6,2023,2,ElectronicHub Nagpur,Fujifilm India,Laptops,HP,0.08,Fitness,In-Store
ST0012,VND0002,LEN-T14,344995,5,TXN001521,28,7,2023,3,SmartChoice Bhopal,Samsung Electronics,Laptops,Lenovo,0.08,Adventure,In-Store
ST0042,VND0050,INT-I712K,39599,1,TXN001522,15,3,2024,1,ElectroCenter Vadodara,Oppo India,Processors,Intel,0.12,Adventure,In-Store
ST0011,VND0045,THI-X1C9,415997,4,TXN001523,1,8,2022,3,PhonePlanet Indore,Steam India,Laptops,ThinkPad,0.35,Adventure,In-Store
ST0014,VND0001,HP-PAV15,42899,1,TXN001524,10,5,2022,2,AudioWorld Kochi,Apple Store Partner,Laptops,HP,0.22,Mass Market,In-Store
ST0016,VND0019,RAZ-BLA17,491998,3,TXN001525,7,10,2022,4,ConnectStore Vadodara,Vivo India,Gaming Laptops,Razer,0.18,Student,Online
ST0048,VND0038,APL-AW9,35099,1,TXN001526,15,5,2024,2,ElectroFlow Chennai,Western Digital,Wearables,Apple,0.22,Gaming,Online
ST0022,VND0020,NVI-RTX40,62999,1,TXN001527,7,2,2022,1,DataStore Bangalore,JBL India,Graphics Cards,Nvidia,0.3,Professional,In-Store
ST0027,VND0019,PHI-55PUS,196798,3,TXN001528,1,7,2024,3,MobileWorld Surat,Vivo India,Television,Philips,0.18,Mass Market,In-Store
ST0020,VND0049,HAR-KAR3,89998,3,TXN001529,20,9,2024,3,PeripheralPlus Kochi,DJI India,Audio,Harman Kardon,0.25,Professional,In-Store
ST0034,VND0047,RAZ-BLA17,655997,4,TXN001530,24,12,2024,4,TechSavvy Pune,Nothing India,Gaming Laptops,Razer,0.18,Student,Online
ST0042,VND0041,HAR-KAR3,135997,4,TXN001531,23,6,2024,2,ElectroCenter Vadodara,Kinesis India,Audio,Harman Kardon,0.15,Adventure,Online
ST0047,VND0009,SEA-2TB,4799,1,TXN001532,18,3,2023,1,TechFusion Bangalore,Bose India,Storage,Seagate,0.2,Business,Online
ST0002,VND0021,THI-X1C9,143999,1,TXN001533,14,9,2023,3,ElectroMart Delhi,Acer India,Laptops,ThinkPad,0.1,Business,In-Store
ST0013,VND0048,RAZ-BLA17,919995,5,TXN001534,19,1,2023,1,WearTech Nagpur,Bose India,Gaming Laptops,Razer,0.08,Adventure,Online
ST0047,VND0020,APL-IPH14,80999,1,TXN001535,16,9,2024,3,TechFusion Bangalore,JBL India,Smartphones,Apple,0.1,Student,In-Store
ST0003,VND0035,SAM-QN85,254999,1,TXN001536,11,5,2023,2,GadgetHub Bangalore,Intel India,Television,Samsung,0.15,Premium,In-Store
ST0044,VND0038,RAZ-BLA17,129999,1,TXN001537,13,4,2023,2,TechSpot Ahmedabad,Western Digital,Gaming Laptops,Razer,0.35,Fitness,Online
ST0039,VND0034,ASU-ROG17,563196,4,TXN001538,16,6,2024,2,ElectronicHub Nagpur,Logitech India,Gaming Laptops,Asus,0.12,Premium,Online
ST0046,VND0009,FUJ-XT5,393597,4,TXN001539,3,12,2023,4,GadgetCrave Delhi,Bose India,Camera,Fujifilm,0.18,Adventure,In-Store
ST0028,VND0011,POL-PLSBK,27999,2,TXN001540,16,3,2022,1,DroneHub Bangalore,Sony India,Audio,Polk,0.3,Fitness,In-Store
ST0019,VND0042,ZEB-ZEB55,11197,4,TXN001541,13,12,2022,4,FitTech Coimbatore,Jabra India,Audio,Zebronics,0.3,Premium,Online
ST0043,VND0002,HP-PAV15,104498,2,TXN001542,20,10,2022,4,DigitalHub Coimbatore,Samsung Electronics,Laptops,HP,0.05,Fitness,In-Store
ST0050,VND0021,NIK-Z6III,409998,2,TXN001543,10,7,2023,3,TechSphere Kolkata,Acer India,Camera,Nikon,0.18,Business,Online
ST0002,VND0039,AMD-R7700,155996,5,TXN001544,7,10,2023,4,ElectroMart Delhi,Seagate India,Processors,AMD,0.22,Professional,In-Store
ST0031,VND0046,JBL-FLP6,35998,3,TXN001545,5,5,2024,2,DigitalStore Chennai,Philips India,Audio,JBL,0.25,Business,In-Store
ST0039,VND0036,SEN-A7IV,233999,2,TXN001546,10,5,2023,2,ElectronicHub Nagpur,AMD India,Camera,Sony,0.35,Business,In-Store
ST0005,VND0035,LEN-T14,116998,2,TXN001547,21,3,2024,1,PhotoPro Kolkata,Intel India,Laptops,Lenovo,0.22,Mass Market,Online
ST0001,VND0015,SON-WH1000,22999,1,TXN001548,8,11,2023,4,TechWorld Mumbai,Xiaomi India,Audio,Sony,0.08,Business,Online
ST0042,VND0020,SAM-QN85,779997,4,TXN001549,28,9,2022,3,ElectroCenter Vadodara,JBL India,Television,Samsung,0.35,Gaming,Online
ST0003,VND0031,LG-GRAM17,284997,3,TXN001550,8,3,2023,1,GadgetHub Bangalore,Samsung Electronics,Laptops,LG,0.05,Fitness,Online
ST0011,VND0035,ALI-M15,90999,2,TXN001551,16,1,2024,1,PhonePlanet Indore,Intel India,Gaming Laptops,Alienware,0.3,Business,Online
ST0045,VND0028,COR-K95,53996,4,TXN001552,16,9,2022,3,ElectroVibe Mumbai,Realme India,Accessories,Corsair,0.1,Adventure,Online
ST0025,VND0025,ACE-PH317,103999,1,TXN001553,17,6,2023,2,SoundMart Kolkata,Microsoft India,Gaming Laptops,Acer,0.2,Premium,Online
ST0019,VND0017,STE-DECK,89998,2,TXN001554,4,10,2024,4,FitTech Coimbatore,OnePlus India,Gaming Console,Steam,0.1,Student,Online
ST0029,VND0005,GAR-WTC6,67497,3,TXN001555,19,6,2022,2,SmartHome Delhi,HP India,Wearables,Garmin,0.1,Business,Online
ST0024,VND0015,APL-IPH14,116999,2,TXN001556,11,10,2022,4,AudioZone Mumbai,Xiaomi India,Smartphones,Apple,0.35,Adventure,Online
ST0010,VND0019,GAR-WTC6,61498,3,TXN001557,20,2,2023,1,MobileMart Lucknow,Vivo India,Wearables,Garmin,0.18,Business,In-Store
ST0010,VND0011,GOP-7R,1124996,5,TXN001558,5,3,2024,1,MobileMart Lucknow,Sony India,Camera,GoPro,0.25,Adventure,In-Store
ST0010,VND0034,HP-PAV15,41249,1,TXN001559,14,12,2023,4,MobileMart Lucknow,Logitech India,Laptops,HP,0.25,Mass Market,Online
ST0021,VND0033,AMD-R7700,155996,5,TXN001560,10,10,2023,4,PCWorld Ahmedabad,Tamron India,Processors,AMD,0.22,Business,In-Store
ST0006,VND0049,MIC-SF8,161998,2,TXN001561,18,4,2023,2,GameZone Hyderabad,DJI India,Tablets,Microsoft,0.1,Business,In-Store
ST0019,VND0019,THI-X1C9,559997,5,TXN001562,3,12,2023,4,FitTech Coimbatore,Vivo India,Laptops,ThinkPad,0.3,Professional,In-Store
ST0018,VND0042,PAN-GH6,159999,1,TXN001563,12,5,2024,2,AudioMart Pune,Jabra India,Camera,Panasonic,0.2,Premium,In-Store
ST0014,VND0007,COR-K95,61496,5,TXN001564,17,9,2023,3,AudioWorld Kochi,Nikon India,Accessories,Corsair,0.18,Professional,In-Store
ST0032,VND0020,CAN-EOS90,161998,2,TXN001565,26,7,2024,3,CyberMart Hyderabad,JBL India,Camera,Canon,0.1,Student,Online
ST0042,VND0012,STE-DECK,89998,2,TXN001566,25,6,2022,2,ElectroCenter Vadodara,MSI India,Gaming Console,Steam,0.1,Gaming,In-Store
ST0024,VND0038,TCL-55C8,78199,1,TXN001567,16,5,2023,2,AudioZone Mumbai,Western Digital,Television,TCL,0.08,Business,Online
ST0013,VND0011,JAB-75T,23398,2,TXN001568,1,2,2023,1,WearTech Nagpur,Sony India,Audio,Jabra,0.1,Mass Market,In-Store
ST0048,VND0041,DEL-XPS13,83999,1,TXN001569,19,10,2024,4,ElectroFlow Chennai,Kinesis India,Laptops,Dell,0.3,Gaming,In-Store
ST0024,VND0041,APL-MBA13,194999,2,TXN001570,4,3,2024,1,AudioZone Mumbai,Kinesis India,Laptops,Apple,0.25,Student,Online
ST0035,VND0020,POL-PLSBK,75996,4,TXN001571,28,3,2023,1,GadgetGalaxy Jaipur,JBL India,Audio,Polk,0.05,Gaming,In-Store
ST0030,VND0018,TCL-55C8,305996,4,TXN001572,2,11,2024,4,TechCenter Mumbai,Razer India,Television,TCL,0.1,Adventure,Online
ST0008,VND0002,LEN-T14,329996,5,TXN001573,18,10,2024,4,iStore Ahmedabad,Samsung Electronics,Laptops,Lenovo,0.12,Premium,Online
ST0022,VND0016,XIA-MI12,67998,2,TXN001574,25,10,2023,4,DataStore Bangalore,Fujifilm India,Smartphones,Xiaomi,0.15,Gaming,Online
ST0039,VND0029,APL-IPD11,367995,5,TXN001575,21,2,2024,1,ElectronicHub Nagpur,Alienware India,Tablets,Apple,0.08,Premium,In-Store
ST0031,VND0049,HAR-KAR3,67998,2,TXN001576,11,4,2022,2,DigitalStore Chennai,DJI India,Audio,Harman Kardon,0.15,Professional,In-Store
ST0012,VND0023,LG-GRAM17,139999,2,TXN001577,21,12,2024,4,SmartChoice Bhopal,Panasonic India,Laptops,LG,0.3,Fitness,Online
ST0015,VND0021,LEN-T14,197997,3,TXN001578,15,8,2022,3,ProCam Surat,Acer India,Laptops,Lenovo,0.12,Business,Online
ST0040,VND0019,INT-I712K,67499,2,TXN001579,5,5,2024,2,GadgetStore Kochi,Vivo India,Processors,Intel,0.25,Professional,Online
ST0035,VND0007,GOP-7R,194999,1,TXN001580,6,12,2023,4,GadgetGalaxy Jaipur,Nikon India,Camera,GoPro,0.35,Gaming,Online
ST0031,VND0004,THI-X1C9,143999,1,TXN001581,7,11,2022,4,DigitalStore Chennai,LG Electronics,Laptops,ThinkPad,0.1,Adventure,In-Store
ST0004,VND0005,GOP-7R,719998,3,TXN001582,25,8,2024,3,CompuZone Chennai,HP India,Camera,GoPro,0.2,Premium,Online
ST0025,VND0022,STE-DECK,74999,2,TXN001583,16,6,2023,2,SoundMart Kolkata,Harman Kardon,Gaming Console,Steam,0.25,Adventure,In-Store
ST0019,VND0047,HP-PAV15,233746,5,TXN001584,16,3,2023,1,FitTech Coimbatore,Nothing India,Laptops,HP,0.15,Student,Online
ST0028,VND0024,SAM-QN85,527998,2,TXN001585,13,9,2024,3,DroneHub Bangalore,GoPro India,Television,Samsung,0.12,Premium,Online
ST0019,VND0030,TAM-2870,331196,4,TXN001586,11,6,2023,2,FitTech Coimbatore,Polk Audio,Camera,Tamron,0.08,Premium,Online
ST0041,VND0018,GOP-7R,284999,1,TXN001587,21,10,2022,4,TechPlaza Surat,Razer India,Camera,GoPro,0.05,Student,In-Store
ST0043,VND0042,NVI-RTX40,152998,2,TXN001588,10,6,2022,2,DigitalHub Coimbatore,Jabra India,Graphics Cards,Nvidia,0.15,Fitness,Online
ST0037,VND0015,ONE-11R,47499,1,TXN001589,15,12,2022,4,DigitalWorld Indore,Xiaomi India,Smartphones,OnePlus,0.05,Professional,Online
ST0043,VND0036,GAR-WTC6,43998,2,TXN001590,28,6,2022,2,DigitalHub Coimbatore,AMD India,Wearables,Garmin,0.12,Fitness,Online
ST0039,VND0045,ACE-PH317,292498,3,TXN001591,3,2,2023,1,ElectronicHub Nagpur,Steam India,Gaming Laptops,Acer,0.25,Mass Market,In-Store
ST0005,VND0009,LOG-MX3,21117,3,TXN001592,25,5,2024,2,PhotoPro Kolkata,Bose India,Accessories,Logitech,0.12,Mass Market,In-Store
ST0003,VND0029,INT-I712K,79198,2,TXN001593,5,10,2023,4,GadgetHub Bangalore,Alienware India,Processors,Intel,0.12,Mass Market,In-Store
ST0008,VND0015,GAR-WTC6,43998,2,TXN001594,13,6,2024,2,iStore Ahmedabad,Xiaomi India,Wearables,Garmin,0.12,Student,Online
ST0017,VND0037,LG-OLED55,183999,1,TXN001595,19,3,2023,1,BudgetTech Nagpur,Corsair India,Television,LG,0.08,Student,In-Store
ST0028,VND0019,PAN-GH6,779996,5,TXN001596,24,6,2024,2,DroneHub Bangalore,Vivo India,Camera,Panasonic,0.22,Student,Online
ST0028,VND0014,LEN-T14,127498,2,TXN001597,26,1,2022,1,DroneHub Bangalore,Lenovo India,Laptops,Lenovo,0.15,Mass Market,In-Store
ST0016,VND0019,ALI-M15,185247,3,TXN001598,5,7,2022,3,ConnectStore Vadodara,Vivo India,Gaming Laptops,Alienware,0.05,Mass Market,In-Store
ST0002,VND0014,JBL-FLP6,13119,1,TXN001599,22,3,2024,1,ElectroMart Delhi,Lenovo India,Audio,JBL,0.18,Professional,Online
ST0006,VND0049,PAN-GH6,639997,4,TXN001600,1,7,2023,3,GameZone Hyderabad,DJI India,Camera,Panasonic,0.2,Premium,Online
ST0036,VND0006,HUA-P60,178497,3,TXN001601,11,4,2022,2,ElectroShop Lucknow,Canon India,Smartphones,Huawei,0.15,Student,In-Store
ST0017,VND0032,LEN-T14,122998,2,TXN001602,24,4,2023,2,BudgetTech Nagpur,Garmin India,Laptops,Lenovo,0.18,Gaming,Online
ST0038,VND0019,PAN-GH6,569997,3,TXN001603,3,2,2024,1,TechMart Bhopal,Vivo India,Camera,Panasonic,0.05,Business,In-Store
ST0007,VND0039,JAB-75T,55246,5,TXN001604,26,3,2022,1,OfficeMax Pune,Seagate India,Audio,Jabra,0.15,Student,In-Store
ST0008,VND0003,POL-PLSBK,46798,3,TXN001605,13,7,2022,3,iStore Ahmedabad,Sony India,Audio,Polk,0.22,Student,Online
ST0029,VND0029,BOH-QC45,22499,1,TXN001606,23,9,2022,3,SmartHome Delhi,Alienware India,Audio,Bose,0.25,Gaming,Online
ST0037,VND0005,POL-PLSBK,44998,3,TXN001607,11,9,2024,3,DigitalWorld Indore,HP India,Audio,Polk,0.25,Student,Online
ST0005,VND0026,ZEB-ZEB55,3199,1,TXN001608,5,1,2023,1,PhotoPro Kolkata,Huawei India,Audio,Zebronics,0.2,Professional,Online
ST0025,VND0048,APL-MBA13,103999,1,TXN001609,19,2,2022,1,SoundMart Kolkata,Bose India,Laptops,Apple,0.2,Professional,In-Store
ST0049,VND0034,LG-OLED55,735996,4,TXN001610,7,9,2023,3,DigitalEdge Hyderabad,Logitech India,Television,LG,0.08,Premium,Online
ST0050,VND0029,TCL-55C8,118999,2,TXN001611,24,3,2022,1,TechSphere Kolkata,Alienware India,Television,TCL,0.3,Premium,Online
ST0028,VND0037,COR-K95,26998,2,TXN001612,16,6,2023,2,DroneHub Bangalore,Corsair India,Accessories,Corsair,0.1,Student,Online
ST0012,VND0041,FUJ-XT5,105599,1,TXN001613,20,7,2024,3,SmartChoice Bhopal,Kinesis India,Camera,Fujifilm,0.12,Gaming,In-Store
ST0041,VND0008,GOP-7R,467998,2,TXN001614,23,6,2023,2,TechPlaza Surat,Asus India,Camera,GoPro,0.22,Student,In-Store
ST0030,VND0026,HAR-KAR3,35199,1,TXN001615,20,9,2022,3,TechCenter Mumbai,Huawei India,Audio,Harman Kardon,0.12,Fitness,In-Store
ST0025,VND0031,LG-GRAM17,351996,4,TXN001616,17,12,2023,4,SoundMart Kolkata,Samsung Electronics,Laptops,LG,0.12,Premium,In-Store
ST0009,VND0002,APL-MBA13,202798,2,TXN001617,21,5,2024,2,HomeTech Jaipur,Samsung Electronics,Laptops,Apple,0.22,Adventure,In-Store
ST0028,VND0026,PAN-GH6,467998,3,TXN001618,21,9,2022,3,DroneHub Bangalore,Huawei India,Camera,Panasonic,0.22,Business,In-Store
ST0030,VND0023,SEA-2TB,9358,2,TXN001619,26,6,2022,2,TechCenter Mumbai,Panasonic India,Storage,Seagate,0.22,Fitness,In-Store
ST0035,VND0013,LG-OLED55,735996,4,TXN001620,23,7,2024,3,GadgetGalaxy Jaipur,TCL India,Television,LG,0.08,Fitness,In-Store
ST0041,VND0045,RAZ-BLA17,163999,1,TXN001621,15,11,2024,4,TechPlaza Surat,Steam India,Gaming Laptops,Razer,0.18,Professional,Online
ST0005,VND0018,THI-X1C9,294398,2,TXN001622,7,2,2022,1,PhotoPro Kolkata,Razer India,Laptops,ThinkPad,0.08,Premium,In-Store
ST0021,VND0021,JAB-75T,20798,2,TXN001623,25,8,2024,3,PCWorld Ahmedabad,Acer India,Audio,Jabra,0.2,Premium,In-Store
ST0012,VND0023,RAZ-BLA17,569997,3,TXN001624,4,1,2024,1,SmartChoice Bhopal,Panasonic India,Gaming Laptops,Razer,0.05,Student,In-Store
ST0023,VND0005,INT-I712K,35999,1,TXN001625,25,8,2022,3,GraphicsHub Chennai,HP India,Processors,Intel,0.2,Student,In-Store
ST0029,VND0004,SEN-A7IV,280798,2,TXN001626,28,1,2024,1,SmartHome Delhi,LG Electronics,Camera,Sony,0.22,Premium,In-Store
ST0036,VND0041,HUA-P60,104999,2,TXN001627,24,3,2023,1,ElectroShop Lucknow,Kinesis India,Smartphones,Huawei,0.25,Fitness,In-Store
ST0045,VND0019,JAB-75T,12349,1,TXN001628,16,3,2024,1,ElectroVibe Mumbai,Vivo India,Audio,Jabra,0.05,Premium,In-Store
ST0041,VND0024,MSI-GE76,341998,2,TXN001629,9,5,2024,2,TechPlaza Surat,GoPro India,Gaming Laptops,MSI,0.1,Business,Online
ST0031,VND0020,PHI-55PUS,71999,1,TXN001630,19,10,2024,4,DigitalStore Chennai,JBL India,Television,Philips,0.1,Adventure,Online
ST0009,VND0046,DEL-XPS13,191998,2,TXN001631,25,6,2024,2,HomeTech Jaipur,Philips India,Laptops,Dell,0.2,Business,Online
ST0044,VND0040,ASU-ROG17,140799,1,TXN001632,28,8,2022,3,TechSpot Ahmedabad,Nvidia India,Gaming Laptops,Asus,0.12,Gaming,Online
ST0040,VND0034,LOG-MX3,7599,1,TXN001633,17,12,2023,4,GadgetStore Kochi,Logitech India,Accessories,Logitech,0.05,Adventure,Online
ST0034,VND0017,SEN-A7IV,134999,1,TXN001634,18,3,2023,1,TechSavvy Pune,OnePlus India,Camera,Sony,0.25,Adventure,Online
ST0006,VND0050,THI-X1C9,131199,1,TXN001635,28,3,2024,1,GameZone Hyderabad,Oppo India,Laptops,ThinkPad,0.18,Fitness,In-Store
ST0024,VND0014,HAR-KAR3,35199,1,TXN001636,4,11,2022,4,AudioZone Mumbai,Lenovo India,Audio,Harman Kardon,0.12,Adventure,Online
ST0047,VND0012,SON-WH1000,114995,5,TXN001637,23,7,2022,3,TechFusion Bangalore,MSI India,Audio,Sony,0.08,Adventure,Online
ST0010,VND0041,REA-11PRO,27599,1,TXN001638,5,2,2024,1,MobileMart Lucknow,Kinesis India,Smartphones,Realme,0.08,Mass Market,Online
ST0048,VND0033,NIK-Z6III,162499,1,TXN001639,24,10,2023,4,ElectroFlow Chennai,Tamron India,Camera,Nikon,0.35,Adventure,In-Store
ST0008,VND0048,STE-DECK,97498,3,TXN001640,18,1,2022,1,iStore Ahmedabad,Bose India,Gaming Console,Steam,0.35,Student,In-Store
ST0019,VND0008,POL-PLSBK,55197,3,TXN001641,2,5,2022,2,FitTech Coimbatore,Asus India,Audio,Polk,0.08,Gaming,Online
ST0046,VND0039,PAN-GH6,527997,3,TXN001642,5,1,2022,1,GadgetCrave Delhi,Seagate India,Camera,Panasonic,0.12,Premium,In-Store
ST0017,VND0005,LOG-MX3,12478,2,TXN001643,7,5,2022,2,BudgetTech Nagpur,HP India,Accessories,Logitech,0.22,Fitness,In-Store
ST0005,VND0032,ASU-ROG17,135999,1,TXN001644,12,12,2023,4,PhotoPro Kolkata,Garmin India,Gaming Laptops,Asus,0.15,Gaming,Online
ST0013,VND0030,LOG-MX3,23997,4,TXN001645,22,4,2024,2,WearTech Nagpur,Polk Audio,Accessories,Logitech,0.25,Fitness,In-Store
ST0040,VND0037,JAB-75T,8449,1,TXN001646,17,5,2022,2,GadgetStore Kochi,Corsair India,Audio,Jabra,0.35,Mass Market,In-Store
ST0009,VND0042,RAZ-BLA17,799996,5,TXN001647,3,9,2023,3,HomeTech Jaipur,Jabra India,Gaming Laptops,Razer,0.2,Student,Online
ST0033,VND0023,REA-11PRO,23399,1,TXN001648,21,5,2024,2,ElectronicsBay Kolkata,Panasonic India,Smartphones,Realme,0.22,Fitness,Online
ST0043,VND0029,JAB-75T,10139,1,TXN001649,24,6,2022,2,DigitalHub Coimbatore,Alienware India,Audio,Jabra,0.22,Adventure,Online
ST0011,VND0018,SAM-TAB8,114797,4,TXN001650,28,4,2023,2,PhonePlanet Indore,Razer India,Tablets,Samsung,0.18,Business,Online
ST0024,VND0030,THI-X1C9,575996,4,TXN001651,11,3,2023,1,AudioZone Mumbai,Polk Audio,Laptops,ThinkPad,0.1,Premium,Online
ST0047,VND0021,FUJ-XT5,331197,3,TXN001652,13,10,2023,4,TechFusion Bangalore,Acer India,Camera,Fujifilm,0.08,Student,Online
ST0030,VND0011,APL-IPD11,140798,2,TXN001653,13,8,2023,3,TechCenter Mumbai,Sony India,Tablets,Apple,0.12,Mass Market,In-Store
ST0032,VND0008,POL-PLSBK,32798,2,TXN001654,3,3,2023,1,CyberMart Hyderabad,Asus India,Audio,Polk,0.18,Adventure,In-Store
ST0026,VND0029,DEL-XPS13,479996,5,TXN001655,7,8,2024,3,ElectroMax Pune,Alienware India,Laptops,Dell,0.2,Fitness,Online
ST0012,VND0029,NIK-Z6III,399998,2,TXN001656,18,9,2022,3,SmartChoice Bhopal,Alienware India,Camera,Nikon,0.2,Adventure,In-Store
ST0039,VND0005,TAM-2870,58499,1,TXN001657,11,5,2023,2,ElectronicHub Nagpur,HP India,Camera,Tamron,0.35,Gaming,Online
ST0030,VND0044,ACE-PH317,228798,2,TXN001658,26,10,2024,4,TechCenter Mumbai,Zebronics India,Gaming Laptops,Acer,0.12,Mass Market,Online
ST0047,VND0046,VIV-X90,193596,4,TXN001659,10,8,2022,3,TechFusion Bangalore,Philips India,Smartphones,Vivo,0.12,Adventure,Online
ST0047,VND0010,COR-K95,9749,1,TXN001660,20,4,2022,2,TechFusion Bangalore,Dell India,Accessories,Corsair,0.35,Adventure,Online
ST0042,VND0004,SON-WH1000,93746,5,TXN001661,24,8,2022,3,ElectroCenter Vadodara,LG Electronics,Audio,Sony,0.25,Student,Online
ST0008,VND0042,PAN-GH6,367998,2,TXN001662,13,6,2023,2,iStore Ahmedabad,Jabra India,Camera,Panasonic,0.08,Mass Market,Online
ST0042,VND0029,MIC-SF8,269997,4,TXN001663,10,10,2023,4,ElectroCenter Vadodara,Alienware India,Tablets,Microsoft,0.25,Adventure,In-Store
ST0029,VND0015,APL-AW9,35099,1,TXN001664,8,11,2023,4,SmartHome Delhi,Xiaomi India,Wearables,Apple,0.22,Gaming,In-Store
ST0041,VND0002,FUJ-XT5,211198,2,TXN001665,15,3,2022,1,TechPlaza Surat,Samsung Electronics,Camera,Fujifilm,0.12,Professional,In-Store
ST0012,VND0025,WES-4TB,7919,1,TXN001666,18,6,2022,2,SmartChoice Bhopal,Microsoft India,Storage,WD,0.12,Professional,Online
